almacen_nombre,almacen_ciudad,almacen_tipo,lote_codigo,medicamento_nombre,cantidad_disponible
Planta Pereira 4,Pereira,Planta,L23970,Vacuna COVID-19 Ampolla,522
Planta Pereira 4,Pereira,Planta,L28894,Vacuna Fiebre Amarilla Jarabe,4271
Planta Pereira 4,Pereira,Planta,L29340,Rituximab Ampolla,2360
Planta Pereira 4,Pereira,Planta,L30392,Vacuna Fiebre Amarilla Jeringa prellenada,1212
Planta Pereira 4,Pereira,Planta,L31632,Vacuna Hepatitis B Suspensión inyectable,1653
Planta Pereira 4,Pereira,Planta,L32838,Enoxaparina Ampolla,3142
Planta Pereira 4,Pereira,Planta,L33086,Insulina NPH Ampolla,789
Planta Pereira 4,Pereira,Planta,L33788,Calcitonina Ampolla,3592
Planta Pereira 4,Pereira,Planta,L34727,Vacuna Varicela Jeringa prellenada,3816
Planta Pereira 4,Pereira,Planta,L39949,Desmopresina Suspensión inyectable,1000
Planta Pereira 4,Pereira,Planta,L40775,Heparina Sódica Tableta,3367
Planta Pereira 4,Pereira,Planta,L41266,Vacuna Triple Viral Tableta,1057
Planta Pereira 4,Pereira,Planta,L41635,Vacuna Rotavirus Vial,1222
Planta Pereira 4,Pereira,Planta,L47752,Filgrastim Jeringa prellenada,4697
Planta Pereira 4,Pereira,Planta,L48652,Vacuna Varicela Ampolla,2813
Planta Pereira 4,Pereira,Planta,L49651,Vacuna Hepatitis B Tableta,3304
Planta Pereira 4,Pereira,Planta,L49829,Vacuna COVID-19 Ampolla,1371
Planta Pereira 4,Pereira,Planta,L54236,Vacuna Varicela Jeringa prellenada,3678
Planta Pereira 4,Pereira,Planta,L56955,Vacuna Fiebre Amarilla Jarabe,1903
Planta Pereira 4,Pereira,Planta,L61807,Somatostatina Vial,491
Planta Pereira 4,Pereira,Planta,L67199,Enoxaparina Tableta,4736
Planta Pereira 4,Pereira,Planta,L67711,Heparina Sódica Tableta,788
Planta Pereira 4,Pereira,Planta,L71605,Desmopresina Tableta,1085
Planta Pereira 4,Pereira,Planta,L74251,Bevacizumab Jarabe,103
Planta Pereira 4,Pereira,Planta,L78327,Calcitonina Ampolla,1816
Planta Pereira 4,Pereira,Planta,L79531,Desmopresina Tableta,4851
Planta Pereira 4,Pereira,Planta,L82848,Calcitonina Ampolla,2708
Planta Pereira 4,Pereira,Planta,L84000,Filgrastim Jeringa prellenada,3395
Planta Pereira 4,Pereira,Planta,L84963,Adalimumab Jeringa prellenada,156
Planta Pereira 4,Pereira,Planta,L85748,Trastuzumab Tableta,1126
Planta Pereira 4,Pereira,Planta,L86019,Insulina NPH Ampolla,1174
Planta Pereira 4,Pereira,Planta,L86931,Adalimumab Suspensión inyectable,3737
Planta Pereira 4,Pereira,Planta,L94246,Vacuna Rotavirus Vial,342
Planta Pereira 4,Pereira,Planta,L95215,Somatostatina Vial,2445
Planta Pereira 4,Pereira,Planta,L98039,Filgrastim Jeringa prellenada,3530
Planta Pereira 7,Pereira,Planta,L13534,Vacuna Polio Inactivada Jarabe,1695
Planta Pereira 7,Pereira,Planta,L14705,Vacuna Hepatitis B Tableta,1556
Planta Pereira 7,Pereira,Planta,L15482,Filgrastim Jeringa prellenada,2685
Planta Pereira 7,Pereira,Planta,L15778,Calcitonina Ampolla,1620
Planta Pereira 7,Pereira,Planta,L16764,Infliximab Vial,275
Planta Pereira 7,Pereira,Planta,L26199,Vacuna Polio Inactivada Jarabe,4293
Planta Pereira 7,Pereira,Planta,L32838,Enoxaparina Ampolla,870
Planta Pereira 7,Pereira,Planta,L33086,Insulina NPH Ampolla,282
Planta Pereira 7,Pereira,Planta,L34727,Vacuna Varicela Jeringa prellenada,3394
Planta Pereira 7,Pereira,Planta,L41285,Enoxaparina Tableta,3244
Planta Pereira 7,Pereira,Planta,L43862,Vacuna Papiloma Humano Tableta,3651
Planta Pereira 7,Pereira,Planta,L47353,Enoxaparina Suspensión inyectable,4282
Planta Pereira 7,Pereira,Planta,L49651,Vacuna Hepatitis B Tableta,4730
Planta Pereira 7,Pereira,Planta,L50846,Enoxaparina Suspensión inyectable,1004
Planta Pereira 7,Pereira,Planta,L51224,Desmopresina Tableta,184
Planta Pereira 7,Pereira,Planta,L52906,Adalimumab Jeringa prellenada,1786
Planta Pereira 7,Pereira,Planta,L56955,Vacuna Fiebre Amarilla Jarabe,3882
Planta Pereira 7,Pereira,Planta,L61116,Adalimumab Suspensión inyectable,179
Planta Pereira 7,Pereira,Planta,L61807,Somatostatina Vial,4691
Planta Pereira 7,Pereira,Planta,L62383,Eritropoyetina Jarabe,4164
Planta Pereira 7,Pereira,Planta,L62640,Vacuna Meningococo Tableta,3335
Planta Pereira 7,Pereira,Planta,L63545,Vacuna COVID-19 Ampolla,4418
Planta Pereira 7,Pereira,Planta,L63955,Rituximab Ampolla,189
Planta Pereira 7,Pereira,Planta,L65933,Vacuna Neumococo Vial,2333
Planta Pereira 7,Pereira,Planta,L67711,Heparina Sódica Tableta,2337
Planta Pereira 7,Pereira,Planta,L69460,Bevacizumab Jarabe,666
Planta Pereira 7,Pereira,Planta,L71433,Heparina Sódica Jarabe,1421
Planta Pereira 7,Pereira,Planta,L72422,Filgrastim Jarabe,1211
Planta Pereira 7,Pereira,Planta,L73372,Vacuna Polio Inactivada Jarabe,2799
Planta Pereira 7,Pereira,Planta,L76698,Etanercept Tableta,1228
Planta Pereira 7,Pereira,Planta,L80702,Enoxaparina Ampolla,4265
Planta Pereira 7,Pereira,Planta,L82102,Vacuna Hepatitis B Suspensión inyectable,4786
Planta Pereira 7,Pereira,Planta,L88222,Vacuna Varicela Ampolla,4476
Planta Pereira 7,Pereira,Planta,L89730,Vacuna Varicela Jeringa prellenada,1684
Planta Pereira 7,Pereira,Planta,L89822,Vacuna Influenza Ampolla,1655
Planta Pereira 7,Pereira,Planta,L89905,Vacuna Triple Viral Suspensión inyectable,4816
Planta Pereira 7,Pereira,Planta,L91205,Vacuna Influenza Ampolla,4017
Planta Pereira 7,Pereira,Planta,L91927,Vacuna DPT Tableta,1347
Planta Pereira 7,Pereira,Planta,L93130,Rituximab Suspensión inyectable,1399
Planta Pereira 7,Pereira,Planta,L93307,Vacuna Polio Inactivada Tableta,4666
Planta Pereira 7,Pereira,Planta,L93507,Filgrastim Jeringa prellenada,876
Planta Pereira 7,Pereira,Planta,L94246,Vacuna Rotavirus Vial,1028
Planta Pereira 7,Pereira,Planta,L95215,Somatostatina Vial,2702
Planta Pereira 7,Pereira,Planta,L96646,Vacuna Hepatitis B Ampolla,2845
Planta Pereira 7,Pereira,Planta,L98039,Filgrastim Jeringa prellenada,4142
Planta Pereira 7,Pereira,Planta,L98452,Trastuzumab Tableta,2741
Planta Pereira 8,Pereira,Planta,L13534,Vacuna Polio Inactivada Jarabe,2268
Planta Pereira 8,Pereira,Planta,L14278,Etanercept Tableta,1922
Planta Pereira 8,Pereira,Planta,L19602,Heparina Sódica Tableta,173
Planta Pereira 8,Pereira,Planta,L20350,Vacuna Fiebre Amarilla Ampolla,849
Planta Pereira 8,Pereira,Planta,L25292,Toxina Botulínica Jarabe,1858
Planta Pereira 8,Pereira,Planta,L26199,Vacuna Polio Inactivada Jarabe,2088
Planta Pereira 8,Pereira,Planta,L29887,Vacuna Fiebre Amarilla Jeringa prellenada,3773
Planta Pereira 8,Pereira,Planta,L33086,Insulina NPH Ampolla,4225
Planta Pereira 8,Pereira,Planta,L43065,Bevacizumab Jarabe,986
Planta Pereira 8,Pereira,Planta,L44687,Vacuna DPT Suspensión inyectable,415
Planta Pereira 8,Pereira,Planta,L45614,Vacuna COVID-19 Jarabe,1054
Planta Pereira 8,Pereira,Planta,L45665,Vacuna Rotavirus Vial,680
Planta Pereira 8,Pereira,Planta,L46046,Filgrastim Jeringa prellenada,4374
Planta Pereira 8,Pereira,Planta,L48652,Vacuna Varicela Ampolla,1154
Planta Pereira 8,Pereira,Planta,L51224,Desmopresina Tableta,929
Planta Pereira 8,Pereira,Planta,L52753,Toxina Botulínica Jarabe,4080
Planta Pereira 8,Pereira,Planta,L53025,Vacuna Hepatitis B Suspensión inyectable,270
Planta Pereira 8,Pereira,Planta,L56898,Insulina NPH Suspensión inyectable,1731
Planta Pereira 8,Pereira,Planta,L58843,Heparina Sódica Tableta,219
Planta Pereira 8,Pereira,Planta,L62640,Vacuna Meningococo Tableta,2656
Planta Pereira 8,Pereira,Planta,L63841,Toxina Botulínica Jeringa prellenada,2959
Planta Pereira 8,Pereira,Planta,L67654,Calcitonina Ampolla,4168
Planta Pereira 8,Pereira,Planta,L67711,Heparina Sódica Tableta,2472
Planta Pereira 8,Pereira,Planta,L68138,Bevacizumab Jeringa prellenada,4537
Planta Pereira 8,Pereira,Planta,L69510,Vacuna Triple Viral Jeringa prellenada,586
Planta Pereira 8,Pereira,Planta,L69878,Vacuna Neumococo Tableta,4824
Planta Pereira 8,Pereira,Planta,L70332,Desmopresina Jarabe,4054
Planta Pereira 8,Pereira,Planta,L71605,Desmopresina Tableta,4549
Planta Pereira 8,Pereira,Planta,L71894,Vacuna Meningococo Tableta,4285
Planta Pereira 8,Pereira,Planta,L79531,Desmopresina Tableta,497
Planta Pereira 8,Pereira,Planta,L82848,Calcitonina Ampolla,2285
Planta Pereira 8,Pereira,Planta,L84963,Adalimumab Jeringa prellenada,2
Planta Pereira 8,Pereira,Planta,L85243,Vacuna Fiebre Amarilla Jarabe,4045
Planta Pereira 8,Pereira,Planta,L85470,Insulina NPH Jarabe,631
Planta Pereira 8,Pereira,Planta,L86858,Rituximab Suspensión inyectable,1130
Planta Pereira 8,Pereira,Planta,L87812,Infliximab Suspensión inyectable,622
Planta Pereira 8,Pereira,Planta,L89570,Bevacizumab Jeringa prellenada,3044
Planta Pereira 8,Pereira,Planta,L89730,Vacuna Varicela Jeringa prellenada,3554
Planta Pereira 8,Pereira,Planta,L94896,Heparina Sódica Jarabe,743
Planta Pereira 8,Pereira,Planta,L97012,Infliximab Suspensión inyectable,3538
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L12875,Etanercept Tableta,3620
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L14278,Etanercept Tableta,52
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L15482,Filgrastim Jeringa prellenada,4711
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L20350,Vacuna Fiebre Amarilla Ampolla,3054
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L25129,Vacuna DPT Tableta,1922
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L25292,Toxina Botulínica Jarabe,3503
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L25906,Infliximab Tableta,3996
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L30392,Vacuna Fiebre Amarilla Jeringa prellenada,737
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L32962,Insulina NPH Suspensión inyectable,2701
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L33834,Vacuna Varicela Jeringa prellenada,2455
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L36318,Vacuna Fiebre Amarilla Ampolla,1329
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L41285,Enoxaparina Tableta,2049
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L42411,Vacuna Influenza Ampolla,2170
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L42951,Insulina NPH Jarabe,1684
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L48680,Desmopresina Tableta,702
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L51224,Desmopresina Tableta,2973
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L52081,Rituximab Ampolla,1290
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L52906,Adalimumab Jeringa prellenada,313
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L53025,Vacuna Hepatitis B Suspensión inyectable,2618
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L55293,Infliximab Vial,4609
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L59808,Vacuna Polio Inactivada Jarabe,4312
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L62262,Somatostatina Suspensión inyectable,4927
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L62521,Filgrastim Jarabe,2461
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L63955,Rituximab Ampolla,1539
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L69878,Vacuna Neumococo Tableta,1921
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L71069,Vacuna Hepatitis B Tableta,4315
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L71894,Vacuna Meningococo Tableta,3135
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L80702,Enoxaparina Ampolla,1640
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L82309,Infliximab Vial,550
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L84963,Adalimumab Jeringa prellenada,2716
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L85243,Vacuna Fiebre Amarilla Jarabe,413
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L87812,Infliximab Suspensión inyectable,693
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L88385,Vacuna Rotavirus Vial,729
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L92544,Bevacizumab Jarabe,3487
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L93606,Filgrastim Jeringa prellenada,3917
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L97207,Vacuna Papiloma Humano Tableta,2403
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L97500,Rituximab Jarabe,865
Unidad de Salud Barranquilla 5,Barranquilla,Unidad de salud,L98647,Somatostatina Vial,1466
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L16764,Infliximab Vial,1186
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L19862,Vacuna Hepatitis B Ampolla,3175
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L24996,Heparina Sódica Tableta,3252
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L30006,Enoxaparina Suspensión inyectable,4694
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L30392,Vacuna Fiebre Amarilla Jeringa prellenada,4618
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L33086,Insulina NPH Ampolla,568
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L38760,Bevacizumab Jeringa prellenada,4105
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L46930,Vacuna COVID-19 Suspensión inyectable,3799
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L48652,Vacuna Varicela Ampolla,4827
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L51359,Vacuna Varicela Jarabe,2525
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L52906,Adalimumab Jeringa prellenada,2623
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L54092,Adalimumab Jeringa prellenada,365
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L55890,Trastuzumab Tableta,4428
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L56898,Insulina NPH Suspensión inyectable,4683
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L59808,Vacuna Polio Inactivada Jarabe,4441
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L62976,Vacuna Hepatitis B Ampolla,4234
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L63545,Vacuna COVID-19 Ampolla,3016
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L64377,Filgrastim Jarabe,2440
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L66450,Enoxaparina Suspensión inyectable,1836
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L67733,Vacuna Meningococo Tableta,2719
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L68115,Vacuna DPT Suspensión inyectable,894
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L68138,Bevacizumab Jeringa prellenada,2491
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L69600,Heparina Sódica Jarabe,4619
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L77952,Vacuna Varicela Jarabe,4450
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L82199,Insulina NPH Jarabe,3015
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L82544,Vacuna Meningococo Jarabe,738
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L84177,Vacuna Fiebre Amarilla Jarabe,1210
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L85243,Vacuna Fiebre Amarilla Jarabe,2863
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L85574,Vacuna Polio Inactivada Jeringa prellenada,470
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L88696,Vacuna Triple Viral Jeringa prellenada,4199
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L89570,Bevacizumab Jeringa prellenada,807
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L89822,Vacuna Influenza Ampolla,2206
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L93066,Heparina Sódica Tableta,3391
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L93307,Vacuna Polio Inactivada Tableta,4742
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L93606,Filgrastim Jeringa prellenada,2927
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L94246,Vacuna Rotavirus Vial,3700
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L94323,Somatostatina Suspensión inyectable,2308
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L95175,Vacuna Fiebre Amarilla Tableta,224
Unidad de Salud Bucaramanga 15,Bucaramanga,Unidad de salud,L96079,Vacuna Triple Viral Tableta,2286
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L15778,Calcitonina Ampolla,2295
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L17355,Vacuna Varicela Jeringa prellenada,375
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L19120,Vacuna Hepatitis B Suspensión inyectable,3572
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L19961,Desmopresina Jarabe,2642
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L23022,Vacuna Polio Inactivada Tableta,4721
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L23970,Vacuna COVID-19 Ampolla,343
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L25292,Toxina Botulínica Jarabe,3878
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L26199,Vacuna Polio Inactivada Jarabe,3255
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L33819,Rituximab Jarabe,1669
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L33834,Vacuna Varicela Jeringa prellenada,2409
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L38255,Vacuna COVID-19 Suspensión inyectable,47
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L42530,Vacuna Rotavirus Vial,305
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L44970,Infliximab Tableta,3270
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L45665,Vacuna Rotavirus Vial,4184
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L48652,Vacuna Varicela Ampolla,246
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L51359,Vacuna Varicela Jarabe,2662
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L55890,Trastuzumab Tableta,72
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L62184,Vacuna Triple Viral Suspensión inyectable,4005
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L62521,Filgrastim Jarabe,499
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L62976,Vacuna Hepatitis B Ampolla,4616
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L63841,Toxina Botulínica Jeringa prellenada,2659
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L63955,Rituximab Ampolla,2348
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L64008,Vacuna Varicela Ampolla,2902
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L67199,Enoxaparina Tableta,1677
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L71433,Heparina Sódica Jarabe,4709
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L72277,Infliximab Tableta,4751
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L74251,Bevacizumab Jarabe,1311
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L82102,Vacuna Hepatitis B Suspensión inyectable,4188
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L82544,Vacuna Meningococo Jarabe,1258
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L84000,Filgrastim Jeringa prellenada,301
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L84963,Adalimumab Jeringa prellenada,4688
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L86350,Enoxaparina Suspensión inyectable,4123
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L88696,Vacuna Triple Viral Jeringa prellenada,68
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L89730,Vacuna Varicela Jeringa prellenada,717
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L92242,Heparina Sódica Tableta,1351
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L93307,Vacuna Polio Inactivada Tableta,322
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L95215,Somatostatina Vial,1439
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L97404,Vacuna Neumococo Tableta,2609
Unidad de Salud Medellín 18,Medellín,Unidad de salud,L98039,Filgrastim Jeringa prellenada,3773
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L14373,Infliximab Vial,3067
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L14852,Eritropoyetina Jarabe,4115
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L15965,Calcitonina Ampolla,3481
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L20350,Vacuna Fiebre Amarilla Ampolla,1056
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L31632,Vacuna Hepatitis B Suspensión inyectable,4291
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L32962,Insulina NPH Suspensión inyectable,4048
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L33819,Rituximab Jarabe,3516
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L39219,Toxina Botulínica Jeringa prellenada,3537
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L39451,Desmopresina Tableta,1372
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L43092,Vacuna Fiebre Amarilla Jeringa prellenada,1182
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L45614,Vacuna COVID-19 Jarabe,933
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L48652,Vacuna Varicela Ampolla,2157
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L48829,Vacuna Varicela Jarabe,2172
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L49507,Rituximab Suspensión inyectable,2978
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L49829,Vacuna COVID-19 Ampolla,3835
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L50319,Vacuna Fiebre Amarilla Suspensión inyectable,739
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L52081,Rituximab Ampolla,4357
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L52906,Adalimumab Jeringa prellenada,344
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L61717,Desmopresina Tableta,2064
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L62262,Somatostatina Suspensión inyectable,2163
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L64008,Vacuna Varicela Ampolla,3021
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L64377,Filgrastim Jarabe,687
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L66450,Enoxaparina Suspensión inyectable,4137
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L67954,Infliximab Vial,3330
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L70552,Vacuna Hepatitis B Tableta,1945
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L71069,Vacuna Hepatitis B Tableta,4655
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L71385,Vacuna Hepatitis B Ampolla,4537
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L75597,Vacuna COVID-19 Suspensión inyectable,1804
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L76698,Etanercept Tableta,3734
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L79066,Bevacizumab Jeringa prellenada,2259
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L79531,Desmopresina Tableta,2055
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L82199,Insulina NPH Jarabe,4691
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L84177,Vacuna Fiebre Amarilla Jarabe,1716
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L88193,Trastuzumab Tableta,3261
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L89730,Vacuna Varicela Jeringa prellenada,1480
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L89905,Vacuna Triple Viral Suspensión inyectable,320
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L91927,Vacuna DPT Tableta,2337
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L93130,Rituximab Suspensión inyectable,3971
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L93283,Filgrastim Jarabe,717
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L95215,Somatostatina Vial,3336
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L97012,Infliximab Suspensión inyectable,224
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L97404,Vacuna Neumococo Tableta,3210
Unidad de Salud Pereira 10,Pereira,Unidad de salud,L98039,Filgrastim Jeringa prellenada,3447
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L14705,Vacuna Hepatitis B Tableta,401
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L14852,Eritropoyetina Jarabe,1667
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L15482,Filgrastim Jeringa prellenada,2687
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L15965,Calcitonina Ampolla,823
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L23970,Vacuna COVID-19 Ampolla,2686
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L29340,Rituximab Ampolla,3461
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L29887,Vacuna Fiebre Amarilla Jeringa prellenada,3788
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L30392,Vacuna Fiebre Amarilla Jeringa prellenada,4906
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L38255,Vacuna COVID-19 Suspensión inyectable,2772
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L39219,Toxina Botulínica Jeringa prellenada,2571
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L41890,Vacuna Hepatitis B Suspensión inyectable,417
